turn,object_id,object_type,state,downtime_reason,shortage_flag,missing_inputs,maintenance_event,maintenance_duration,queue_duration,cost,vibration_level,output_qualities,output_count,cycle_time,total_stock,stock_by_type,mat_id_in,mat_type_in,source_in,mat_id_out,mat_type_out,dest_out,blocked_downstream_id
1,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL108,RAW_COAL,WS2,
1,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER112,RAW_COPPER,WS17,
1,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS115,RAW_GLASS,WS9,
1,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER124,RAW_RUBBER,WS15,
1,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL103,COMP_STEEL,WS2,
58,WS13,WS,2,,,,,,,15,0.0220470787393528,,,,,,,,,,,,
58,WS14,WS,2,,,,,,,12,0.02197405182870685,,,,,,,,,,,,
58,WS15,WS,4,maintenance,,,,,,0,0.026534291819345312,,,,,,,,,,,,
58,WS16,WS,2,,,,,,,10,0.035672757248763315,,,,,,,,,,,,
58,WS17,WS,3,,,,,,,6,0.032950125258125,[1.0],1,3,,,,,,,,,
58,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.027177846878234088,,,,,,,,,,,,
58,WS19,WS,2,,,,,,,7,0.036920197229208696,,,,,,,,,,,,
58,WS2,WS,4,maintenance,,,,,,0,0.027241631204979737,,,,,,,,,,,,
58,WS3,WS,2,,,,,,,8,0.02594037726354933,,,,,,,,,,,,
58,WS4,WS,2,,,,,,,7,0.03348184681809195,,,,,,,,,,,,
58,WS6,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03929353069514735,,,,,,,,,,,,
58,WS7,WS,4,maintenance,,,,,,0,0.03561541404892169,,,,,,,,,,,,
58,WS9,WS,2,,,,,,,5,0.03465457349818697,,,,,,,,,,,,
59,INV2,INV,,,,,,,,,,,,,,,MAT367,COMP_WIRE,WS17,,,,
59,INV3,INV,,,,,,,,,,,,,,,MAT368,COMP_TIRE,WS10,,,,
59,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL287,RAW_COAL,WS2,
59,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL282,COMP_STEEL,WS2,
59,WS1,WS,3,,,,,,,8,0.030471144580563367,[1.0],1,5,,,,,,,,,
59,WS10,WS,1,,,,,,0,1,0.02953642377734165,,,,,,,,,,,,
59,WS11,WS,3,,,,,,,6,0.03283478610057626,[1.0],1,3,,,,,,,,,
59,WS12,WS,1,,,,,,0,1,0.02652238575419443,,,,,,,,,,,,
59,WS13,WS,2,,,,,,,15,0.0220782545028967,,,,,,,,,,,,
59,WS14,WS,3,,,,,,,12,0.02938214439679207,[1.0],1,7,,,,,,,,,
59,WS15,WS,4,maintenance,,,,,,0,0.03332744444300145,,,,,,,,,,,,
59,WS16,WS,2,,,,,,,10,0.03245092887776881,,,,,,,,,,,,
59,WS17,WS,4,maintenance,,,maintenance_start,5,0,1,0.034559794996488896,,,,,,,,,,,,
59,WS18,WS,2,,False,[],,,,2,0.03815228175871814,,,,,,,,,,,,
59,WS19,WS,3,,,,,,,7,0.027477567057483807,[1.0],1,3,,,,,,,,,
59,WS2,WS,2,,False,[],maintenance_end,0,,0,0.02108285470237517,,,,,,,,,,,,
59,WS3,WS,2,,,,,,,8,0.02919738677906947,,,,,,,,,,,,
59,WS4,WS,3,,,,,,,7,0.026932534046233917,[1.0],1,3,,,,,,,,,
59,WS6,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03623069878133882,,,,,,,,,,,,
59,WS7,WS,4,maintenance,,,,,,0,0.03470637306841101,,,,,,,,,,,,
59,WS9,WS,2,,,,,,,5,0.035244275273119775,,,,,,,,,,,,
60,INV1,INV,,,,,,,,,,,,,,,MAT370,COMP_CASTING,WS1,MAT307,COMP_CASTING,WS12,
60,INV3,INV,,,,,,,,,,,,,,,MAT371,COMP_TIRE,WS11,MAT371,COMP_TIRE,WS12,
60,INV5,INV,,,,,,,,,,,,,,,MAT373,COMP_BODY,WS14,,,,
60,INV7,INV,,,,,,,,,,,,,,,MAT369,COMP_SEAT,WS19,,,,WS4
60,WS1,WS,1,,,,,,0,2,0.029296568607226625,,,,,,,,,,,,
60,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03226537517500237,,,,,,,,,,,,
60,WS11,WS,1,,,,,,0,1,0.03763934805075839,,,,,,,,,,,,
60,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.03872321250449966,,,,,,,,,,,,
60,WS13,WS,3,,,,,,,15,0.03471006792414244,[1.0],1,7,,,,,,,,,
60,WS14,WS,1,,,,,,0,3,0.026816800066430144,,,,,,,,,,,,
60,WS15,WS,1,,True,"[""RAW_RUBBER""]",maintenance_end,0,,0,0.03519901997116079,,,,,,,,,,,,
60,WS16,WS,2,,,,,,,10,0.021607866559632344,,,,,,,,,,,,
60,WS17,WS,4,maintenance,,,maintenance_start,5,,0,0.020033895472127628,,,,,,,,,,,,
60,WS18,WS,2,,,,,,,11,0.03523668051721292,,,,,,,,,,,,
60,WS19,WS,1,,,,,,0,1,0.03941069425699602,,,,,,,,,,,,
60,WS2,WS,2,,,,,,,8,0.023542052071912394,,,,,,,,,,,,
60,WS3,WS,2,,,,,,,8,0.030054263755885085,,,,,,,,,,,,
60,WS4,WS,3,,,,,,,1,0.025024371366489793,,,,,,,,,,,,
60,WS6,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.0285037030982002,,,,,,,,,,,,
60,WS7,WS,4,maintenance,,,,,,0,0.037892715873440876,,,,,,,,,,,,
60,WS9,WS,3,,,,,,,5,0.039189191278267976,[1.0],1,3,,,,,,,,,
61,INV2,INV,,,,,,,,,,,,,,,,,,MAT232,COMP_WIRE,WS14,
61,INV7,INV,,,,,,,,,,,,,,,,,,MAT269,COMP_SEAT,WS14,WS4
61,INV8,INV,,,,,,,,,,,,,,,MAT374,COMP_WINDOW,WS9,MAT374,COMP_WINDOW,WS14,
61,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL289,RAW_COAL,WS1,
61,INV_Final,INV,,,,,,,,,,,,,,,MAT375,NEW_CAR,WS13,,,,
61,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER396,RAW_RUBBER,WS15,
61,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL284,COMP_STEEL,WS1,
61,WS1,WS,2,,False,[],,,,1,0.02218693401902015,,,,,,,,,,,,
61,WS10,WS,2,,False,[],,,,1,0.024419842091689813,,,,,,,,,,,,
61,WS11,WS,2,,False,[],,,,1,0.025898748036333193,,,,,,,,,,,,
61,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.03667231105507633,,,,,,,,,,,,
61,WS13,WS,1,,,,,,0,3,0.021234277790299863,,,,,,,,,,,,
61,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.023442942232822343,,,,,,,,,,,,
61,WS15,WS,2,,False,[],,,,1,0.022181890069332345,,,,,,,,,,,,
61,WS16,WS,2,,,,,,,10,0.021315794315769708,,,,,,,,,,,,
61,WS17,WS,4,maintenance,,,,,,0,0.0365522568868611,,,,,,,,,,,,
61,WS18,WS,2,,,,,,,11,0.033417669294184854,,,,,,,,,,,,
61,WS19,WS,2,,False,[],,,,1,0.03278130530314942,,,,,,,,,,,,
61,WS2,WS,2,,,,,,,8,0.0237968757337353,,,,,,,,,,,,
61,WS3,WS,2,,,,,,,8,0.03018403769577932,,,,,,,,,,,,
61,WS4,WS,3,,,,,,,1,0.0317778740989239,,,,,,,,,,,,
61,WS6,WS,4,maintenance,,,maintenance_start,5,,1,0.026272000156569907,,,,,,,,,,,,
61,WS7,WS,2,,False,[],maintenance_end,0,,0,0.02652908073593501,,,,,,,,,,,,
61,WS9,WS,1,,,,,,0,1,0.03728558856766993,,,,,,,,,,,,
62,INV4,INV,,,,,,,,,,,,,,,,,,MAT358,COMP_CHASSIS,WS13,
62,INV5,INV,,,,,,,,,,,,,,,,,,MAT308,COMP_BODY,WS13,
62,INV7,INV,,,,,,,,,,,,,,,MAT372,COMP_SEAT,WS4,,,,
62,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS251,RAW_GLASS,WS9,
62,WS1,WS,2,,,,,,,8,0.031427519088826586,,,,,,,,,,,,
62,WS10,WS,2,,,,,,,6,0.023643940676093263,,,,,,,,,,,,
62,WS11,WS,2,,,,,,,6,0.028871087108355606,,,,,,,,,,,,
62,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.03126696336560708,,,,,,,,,,,,
62,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.03693884185474667,,,,,,,,,,,,
62,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03697632619102188,,,,,,,,,,,,
62,WS15,WS,2,,,,,,,6,0.0389002405989001,,,,,,,,,,,,
62,WS16,WS,3,,,,,,,10,0.022738778111873102,[1.0],1,7,,,,,,,,,
62,WS17,WS,4,maintenance,,,,,,0,0.030282873738689046,,,,,,,,,,,,
62,WS18,WS,2,,,,,,,11,0.03878557733177432,,,,,,,,,,,,
62,WS19,WS,2,,,,,,,7,0.029702321408848216,,,,,,,,,,,,
62,WS2,WS,2,,,,,,,8,0.026909891044042362,,,,,,,,,,,,
62,WS3,WS,2,,,,,,,8,0.035567407111628015,,,,,,,,,,,,
62,WS4,WS,1,,,,,,2,1,0.026259724169393015,,,,,,,,,,,,
62,WS6,WS,4,maintenance,,,,,,0,0.02312280638644612,,,,,,,,,,,,
62,WS7,WS,2,,,,,,,8,0.037152963491493385,,,,,,,,,,,,
62,WS9,WS,2,,False,[],,,,1,0.03163663895979041,,,,,,,,,,,,
63,INV6,INV,,,,,,,,,,,,,,,MAT403,COMP_POWERTRAIN,WS16,MAT403,COMP_POWERTRAIN,WS13,
63,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER397,RAW_RUBBER,WS4,
63,WS1,WS,2,,,,,,,8,0.03534353004975822,,,,,,,,,,,,
63,WS10,WS,2,,,,,,,6,0.03662636225118342,,,,,,,,,,,,
63,WS11,WS,2,,,,,,,6,0.025670492002661333,,,,,,,,,,,,
63,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.02816580754129165,,,,,,,,,,,,
63,WS13,WS,2,,False,[],,,,2,0.03866941024043359,,,,,,,,,,,,
63,WS14,WS,4,maintenance,,,maintenance_start,5,,2,0.03996127788690978,,,,,,,,,,,,
63,WS15,WS,2,,,,,,,6,0.039334766849883185,,,,,,,,,,,,
63,WS16,WS,4,maintenance,,,maintenance_start,5,0,2,0.023343058082664687,,,,,,,,,,,,
63,WS17,WS,4,maintenance,,,,,,0,0.021765557951886495,,,,,,,,,,,,
63,WS18,WS,2,,,,,,,11,0.0303256143461374,,,,,,,,,,,,
63,WS19,WS,2,,,,,,,7,0.022690211691988062,,,,,,,,,,,,
63,WS2,WS,2,,,,,,,8,0.03649044337337104,,,,,,,,,,,,
63,WS3,WS,3,,,,,,,8,0.02121280835284859,[1.0],1,7,,,,,,,,,
63,WS4,WS,2,,False,[],,,,1,0.02801248494440833,,,,,,,,,,,,
63,WS6,WS,4,maintenance,,,,,,0,0.02650527550836639,,,,,,,,,,,,
63,WS7,WS,2,,,,,,,8,0.022731618376760927,,,,,,,,,,,,
63,WS9,WS,2,,,,,,,5,0.027909041906581784,,,,,,,,,,,,
64,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER293,RAW_COPPER,WS17,
64,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER398,RAW_RUBBER,WS17,
64,WS1,WS,2,,,,,,,8,0.03519473841845259,,,,,,,,,,,,
64,WS10,WS,3,,,,,,,6,0.03038033411524371,[1.0],1,3,,,,,,,,,
64,WS11,WS,3,,,,,,,6,0.021683199182757806,[1.0],1,3,,,,,,,,,
64,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.039364062564366545,,,,,,,,,,,,
64,WS13,WS,2,,,,,,,15,0.031298361401108615,,,,,,,,,,,,
64,WS14,WS,4,maintenance,,,,,,0,0.023699120417128527,,,,,,,,,,,,
64,WS15,WS,3,,,,,,,6,0.03989509963214477,[1.0],1,3,,,,,,,,,
64,WS16,WS,4,maintenance,,,maintenance_start,5,,0,0.03228897661323355,,,,,,,,,,,,
64,WS17,WS,2,,False,[],maintenance_end,0,,0,0.029663834493353747,,,,,,,,,,,,
64,WS18,WS,2,,,,,,,11,0.03526333871468788,,,,,,,,,,,,
64,WS19,WS,3,,,,,,,7,0.03102553686812724,[1.0],1,3,,,,,,,,,
64,WS2,WS,3,,,,,,,8,0.03800208861361027,[1.0],1,5,,,,,,,,,
64,WS3,WS,3,,,,,,,2,0.02035235319610162,,,,,,,,,,,,
64,WS4,WS,2,,,,,,,7,0.032013124807240854,,,,,,,,,,,,
64,WS6,WS,4,maintenance,,,,,,0,0.026137157299204128,,,,,,,,,,,,
64,WS7,WS,2,,,,,,,8,0.03575026870765345,,,,,,,,,,,,
64,WS9,WS,2,,,,,,,5,0.03978548760848803,,,,,,,,,,,,
65,INV1,INV,,,,,,,,,,,,,,,MAT406,COMP_CASTING,WS2,,,,
65,INV3,INV,,,,,,,,,,,,,,,MAT409,COMP_TIRE,WS15,MAT407,COMP_TIRE,WS12,
65,INV7,INV,,,,,,,,,,,,,,,MAT405,COMP_SEAT,WS19,,,,
65,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER399,RAW_RUBBER,WS6,
65,WS1,WS,2,,,,,,,8,0.028952077082866654,,,,,,,,,,,,
65,WS10,WS,1,,,,,,0,1,0.0368118923040726,,,,,,,,,,,,
65,WS11,WS,1,,,,,,0,1,0.022011848229594417,,,,,,,,,,,,
65,WS12,WS,2,,False,[],,,,1,0.023083424156193057,,,,,,,,,,,,
65,WS13,WS,2,,,,,,,15,0.022921316417899906,,,,,,,,,,,,
65,WS14,WS,4,maintenance,,,,,,0,0.022915639539686387,,,,,,,,,,,,
65,WS15,WS,1,,,,,,0,1,0.0237812645936523,,,,,,,,,,,,
65,WS16,WS,4,maintenance,,,,,,0,0.025719248582937324,,,,,,,,,,,,
65,WS17,WS,2,,,,,,,6,0.03569012374812794,,,,,,,,,,,,
65,WS18,WS,2,,,,,,,11,0.02745558050444821,,,,,,,,,,,,
65,WS19,WS,4,maintenance,,,maintenance_start,5,0,1,0.03768086727783368,,,,,,,,,,,,
65,WS2,WS,4,maintenance,,,maintenance_start,5,0,2,0.033974202337383984,,,,,,,,,,,,
65,WS3,WS,3,,,,,,,2,0.030460914375726345,,,,,,,,,,,,
65,WS4,WS,2,,,,,,,7,0.023059857648565874,,,,,,,,,,,,
65,WS6,WS,2,,False,[],maintenance_end,0,,0,0.020402506943199065,,,,,,,,,,,,
65,WS7,WS,2,,,,,,,8,0.03897898029324767,,,,,,,,,,,,
65,WS9,WS,3,,,,,,,5,0.03490678622036775,[1.0],1,3,,,,,,,,,
66,INV8,INV,,,,,,,,,,,,,,,MAT410,COMP_WINDOW,WS9,,,,
66,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER402,RAW_RUBBER,WS15,
66,WS1,WS,3,,,,,,,8,0.03132484067946412,[1.0],1,5,,,,,,,,,
66,WS10,WS,2,,False,[],,,,1,0.02368449726872951,,,,,,,,,,,,
66,WS11,WS,2,,False,[],,,,1,0.03753776185498417,,,,,,,,,,,,
66,WS12,WS,2,,,,,,,7,0.029911004350623112,,,,,,,,,,,,
66,WS13,WS,2,,,,,,,15,0.025716287603019708,,,,,,,,,,,,
66,WS14,WS,4,maintenance,,,,,,0,0.03828520596885522,,,,,,,,,,,,
66,WS15,WS,2,,False,[],,,,1,0.02303567564166114,,,,,,,,,,,,
66,WS16,WS,4,maintenance,,,,,,0,0.02578501197956425,,,,,,,,,,,,
66,WS17,WS,2,,,,,,,6,0.03684785714961656,,,,,,,,,,,,
66,WS18,WS,3,,,,,,,11,0.02083820587947002,[1.0],1,7,,,,,,,,,
66,WS19,WS,4,maintenance,,,maintenance_start,5,,0,0.03378602964794103,,,,,,,,,,,,
66,WS2,WS,4,maintenance,,,maintenance_start,5,,0,0.020376092494233684,,,,,,,,,,,,
66,WS3,WS,3,,,,,,,2,0.02911785991579597,,,,,,,,,,,,
66,WS4,WS,3,,,,,,,7,0.02919058603522786,[1.0],1,3,,,,,,,,,
66,WS6,WS,2,,,,,,,6,0.03232878362362207,,,,,,,,,,,,
66,WS7,WS,3,,,,,,,8,0.02403788166372506,[1.0],1,5,,,,,,,,,
66,WS9,WS,1,,,,,,0,1,0.02609703963992822,,,,,,,,,,,,
67,INV1,INV,,,,,,,,,,,,,,,MAT411,COMP_CASTING,WS7,,,,
67,INV4,INV,,,,,,,,,,,,,,,MAT412,COMP_CHASSIS,WS18,,,,
67,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
67,INV8,INV,,,,,,,,,,,,,,,,,,MAT410,COMP_WINDOW,WS14,
67,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS252,RAW_GLASS,WS9,
67,WS1,WS,4,maintenance,,,maintenance_start,5,,2,0.03699212507188475,,,,,,,,,,,,
67,WS10,WS,2,,,,,,,6,0.022737929265700518,,,,,,,,,,,,
67,WS11,WS,2,,,,,,,6,0.03918663415668958,,,,,,,,,,,,
67,WS12,WS,2,,,,,,,7,0.03962343182239491,,,,,,,,,,,,
67,WS13,WS,2,,,,,,,15,0.029151396536423936,,,,,,,,,,,,
67,WS14,WS,2,,False,[],maintenance_end,0,,0,0.020673987346192385,,,,,,,,,,,,
67,WS15,WS,2,,,,,,,6,0.027532435211664395,,,,,,,,,,,,
67,WS16,WS,4,maintenance,,,,,,0,0.02860144553123643,,,,,,,,,,,,
67,WS17,WS,3,,,,,,,6,0.03962975087342287,[1.0],1,3,,,,,,,,,
67,WS18,WS,1,,,,,,0,2,0.02778109735874615,,,,,,,,,,,,
67,WS19,WS,4,maintenance,,,,,,0,0.029832866253799127,,,,,,,,,,,,
67,WS2,WS,4,maintenance,,,,,,0,0.02762676462101051,,,,,,,,,,,,
67,WS3,WS,3,,,,,,,2,0.039844759050621056,,,,,,,,,,,,
67,WS4,WS,3,,,,,,,1,0.0235917925977047,,,,,,,,,,,,
67,WS6,WS,2,,,,,,,6,0.03643516213334956,,,,,,,,,,,,
67,WS7,WS,1,,,,,,0,2,0.02127254604833309,,,,,,,,,,,,
67,WS9,WS,2,,False,[],,,,1,0.03833063804084173,,,,,,,,,,,,
68,INV1,INV,,,,,,,,,,,,,,,,,,MAT320,COMP_CASTING,WS18,
68,INV2,INV,,,,,,,,,,,,,,,MAT415,COMP_WIRE,WS17,MAT234,COMP_WIRE,WS16,
68,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
68,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL334,RAW_COAL,WS7,
68,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL329,COMP_STEEL,WS7,
68,WS1,WS,4,maintenance,,,,,,0,0.03081248181313801,,,,,,,,,,,,
68,WS10,WS,2,,,,,,,6,0.031000353549507816,,,,,,,,,,,,
68,WS11,WS,2,,,,,,,6,0.027013399154378732,,,,,,,,,,,,
68,WS12,WS,3,,,,,,,7,0.034646323676545174,[1.0],1,3,,,,,,,,,
68,WS13,WS,2,,,,,,,15,0.02039238892654228,,,,,,,,,,,,
68,WS14,WS,2,,,,,,,12,0.02282594120546722,,,,,,,,,,,,
68,WS15,WS,2,,,,,,,6,0.02963230214917617,,,,,,,,,,,,
68,WS16,WS,2,,False,[],maintenance_end,0,,0,0.020210188935628745,,,,,,,,,,,,
68,WS17,WS,1,,,,,,0,1,0.024224829097729838,,,,,,,,,,,,
68,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.039023208859000985,,,,,,,,,,,,
68,WS19,WS,4,maintenance,,,,,,0,0.02001828344294601,,,,,,,,,,,,
68,WS2,WS,4,maintenance,,,,,,0,0.03855744717256727,,,,,,,,,,,,
68,WS3,WS,4,maintenance,,,maintenance_start,5,4,2,0.03336477769092436,,,,,,,,,,,,
68,WS4,WS,3,,,,,,,1,0.032673722793051835,,,,,,,,,,,,
68,WS6,WS,3,,,,,,,6,0.024532012229015514,[1.0],1,3,,,,,,,,,
68,WS7,WS,2,,False,[],,,,1,0.03635850374313713,,,,,,,,,,,,
68,WS9,WS,2,,,,,,,5,0.028596604763177248,,,,,,,,,,,,
69,INV2,INV,,,,,,,,,,,,,,,MAT416,COMP_WIRE,WS6,,,,
69,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
69,WS1,WS,4,maintenance,,,,,,0,0.034275530287932704,,,,,,,,,,,,
69,WS10,WS,3,,,,,,,6,0.02729142271718322,[1.0],1,3,,,,,,,,,
69,WS11,WS,3,,,,,,,6,0.02295154755116695,[1.0],1,3,,,,,,,,,
69,WS12,WS,1,,,,,,0,1,0.037024465662800696,,,,,,,,,,,,
69,WS13,WS,2,,,,,,,15,0.03958239309984471,,,,,,,,,,,,
69,WS14,WS,2,,,,,,,12,0.027558863166770493,,,,,,,,,,,,
69,WS15,WS,3,,,,,,,6,0.030305031636858864,[1.0],1,3,,,,,,,,,
69,WS16,WS,2,,,,,,,10,0.02732748797174622,,,,,,,,,,,,
69,WS17,WS,4,maintenance,,,maintenance_start,5,,1,0.032981440639090955,,,,,,,,,,,,
69,WS18,WS,2,,False,[],,,,2,0.0336527278059565,,,,,,,,,,,,
69,WS19,WS,4,maintenance,,,,,,0,0.03336714346372685,,,,,,,,,,,,
69,WS2,WS,4,maintenance,,,,,,0,0.02321487169942469,,,,,,,,,,,,
69,WS3,WS,4,maintenance,,,maintenance_start,5,,0,0.022955506876577735,,,,,,,,,,,,
69,WS4,WS,3,,,,,,,1,0.03596776493626451,,,,,,,,,,,,
69,WS6,WS,1,,,,,,0,1,0.024220243912364034,,,,,,,,,,,,
69,WS7,WS,2,,,,,,,8,0.02728838319310196,,,,,,,,,,,,
69,WS9,WS,2,,,,,,,5,0.021589759821132943,,,,,,,,,,,,
70,INV1,INV,,,,,,,,,,,,,,,,,,MAT323,COMP_CASTING,WS12,
70,INV3,INV,,,,,,,,,,,,,,,MAT420,COMP_TIRE,WS15,MAT419,COMP_TIRE,WS12,
70,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
70,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL335,RAW_COAL,WS2,
70,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER339,RAW_COPPER,WS6,
70,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL330,COMP_STEEL,WS2,
70,WS1,WS,4,maintenance,,,,,,0,0.03908609633692781,,,,,,,,,,,,
70,WS10,WS,1,,,,,,0,1,0.027573212351322006,,,,,,,,,,,,
70,WS11,WS,1,,,,,,0,1,0.024759783717375826,,,,,,,,,,,,
70,WS12,WS,2,,False,[],,,,1,0.02212411498657824,,,,,,,,,,,,
70,WS13,WS,3,,,,,,,15,0.02271863467303149,[1.0],1,7,,,,,,,,,
70,WS14,WS,2,,,,,,,12,0.02725599836985426,,,,,,,,,,,,
70,WS15,WS,1,,,,,,0,1,0.020811182729741293,,,,,,,,,,,,
70,WS16,WS,2,,,,,,,10,0.023780086247173246,,,,,,,,,,,,
70,WS17,WS,4,maintenance,,,,,,0,0.030238104656411583,,,,,,,,,,,,
70,WS18,WS,2,,,,,,,11,0.033788441951545366,,,,,,,,,,,,
70,WS19,WS,1,,True,"[""RAW_RUBBER""]",maintenance_end,0,,0,0.027871181419274325,,,,,,,,,,,,
70,WS2,WS,2,,False,[],maintenance_end,0,,0,0.036770566462026116,,,,,,,,,,,,
70,WS3,WS,4,maintenance,,,,,,0,0.03306580221910658,,,,,,,,,,,,
70,WS4,WS,3,,,,,,,1,0.020143978324957,,,,,,,,,,,,
70,WS6,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.02022815024830033,,,,,,,,,,,,
70,WS7,WS,2,,,,,,,8,0.022454820877904364,,,,,,,,,,,,
70,WS9,WS,3,,,,,,,5,0.030685818131173555,[1.0],1,3,,,,,,,,,
71,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
71,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL336,RAW_COAL,WS1,
71,INV_Final,INV,,,,,,,,,,,,,,,MAT422,NEW_CAR,WS13,,,,
71,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER444,RAW_RUBBER,WS15,
71,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL331,COMP_STEEL,WS1,
71,WS1,WS,2,,False,[],maintenance_end,0,,0,0.0384258549740598,,,,,,,,,,,,
71,WS10,WS,2,,False,[],,,,1,0.038674991308912436,,,,,,,,,,,,
71,WS11,WS,2,,False,[],,,,1,0.03669739298292547,,,,,,,,,,,,
71,WS12,WS,2,,,,,,,7,0.02613710816585717,,,,,,,,,,,,
71,WS13,WS,1,,,,,,0,3,0.035752035505392014,,,,,,,,,,,,
71,WS14,WS,2,,,,,,,12,0.030666221301439124,,,,,,,,,,,,
71,WS15,WS,2,,False,[],,,,1,0.035538801352721604,,,,,,,,,,,,
71,WS16,WS,2,,,,,,,10,0.023541582517977035,,,,,,,,,,,,
71,WS17,WS,4,maintenance,,,,,,0,0.026204117889793863,,,,,,,,,,,,
71,WS18,WS,2,,,,,,,11,0.03200850354276016,,,,,,,,,,,,
71,WS19,WS,2,,False,[],,,,1,0.03194900280858085,,,,,,,,,,,,
71,WS2,WS,2,,,,,,,8,0.021600789812280096,,,,,,,,,,,,
71,WS3,WS,4,maintenance,,,,,,0,0.028625473689768234,,,,,,,,,,,,
71,WS4,WS,3,,,,,,,1,0.031415620009293564,,,,,,,,,,,,
71,WS6,WS,2,,False,[],,,,1,0.02506167065480881,,,,,,,,,,,,
71,WS7,WS,2,,,,,,,8,0.03547459418461353,,,,,,,,,,,,
71,WS9,WS,4,maintenance,,,maintenance_start,5,,1,0.022782037711654615,,,,,,,,,,,,
72,INV4,INV,,,,,,,,,,,,,,,,,,MAT412,COMP_CHASSIS,WS13,
72,INV5,INV,,,,,,,,,,,,,,,,,,MAT373,COMP_BODY,WS13,
72,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
72,WS1,WS,2,,,,,,,8,0.02172033123155412,,,,,,,,,,,,
72,WS10,WS,2,,,,,,,6,0.027369272053412424,,,,,,,,,,,,
72,WS11,WS,2,,,,,,,6,0.02517647083696023,,,,,,,,,,,,
72,WS12,WS,2,,,,,,,7,0.03231551416126406,,,,,,,,,,,,
72,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.037604317182133265,,,,,,,,,,,,
72,WS14,WS,2,,,,,,,12,0.03717111274492492,,,,,,,,,,,,
72,WS15,WS,2,,,,,,,6,0.03268665101425182,,,,,,,,,,,,
72,WS16,WS,2,,,,,,,10,0.03773326739681517,,,,,,,,,,,,
72,WS17,WS,4,maintenance,,,,,,0,0.0287244538072575,,,,,,,,,,,,
72,WS18,WS,2,,,,,,,11,0.023932623194576664,,,,,,,,,,,,
72,WS19,WS,2,,,,,,,7,0.03647267514905624,,,,,,,,,,,,
72,WS2,WS,2,,,,,,,8,0.030373268986536854,,,,,,,,,,,,
72,WS3,WS,4,maintenance,,,,,,0,0.03729630958606109,,,,,,,,,,,,
72,WS4,WS,3,,,,,,,1,0.03409176085397381,,,,,,,,,,,,
72,WS6,WS,2,,,,,,,6,0.033161692217025036,,,,,,,,,,,,
72,WS7,WS,2,,,,,,,8,0.026003937227246993,,,,,,,,,,,,
72,WS9,WS,4,maintenance,,,,,,0,0.024148695325231798,,,,,,,,,,,,
